player_id,last_transfer_to_club_id,last_transfer_date,last_transfer_fee,last_transfer_club_name,last_transfer_club_country,last_transfer_club_league,last_transfer_club_league_tier
100986,449,2024-02-07,free transfer,Trabzonspor,Türkiye,Süper Lig,First Tier
101500,941,2023-01-01,,FC Viktoria Plzen,Czech Republic,Fortuna Liga,First Tier
102017,11,2023-01-31,€11.30m,Arsenal FC,England,Premier League,First Tier
102226,58,2023-09-06,€4.00m,RSC Anderlecht,Belgium,Jupiler Pro League,First Tier
102423,714,2020-01-20,€9.00m,RCD Espanyol Barcelona,Spain,LaLiga2,Second Tier
103182,8468,2023-07-07,free transfer,Lech Poznan II,Poland,2 Liga,Third Tier
103427,12,2020-10-05,€15.00m,AS Roma,Italy,Serie A,First Tier
103565,969,2022-07-01,free transfer,Montpellier HSC,France,Ligue 1,First Tier
103630,1293,2021-05-11,,Tromsø IL,Norway,Eliteserien,First Tier
104124,379,2015-09-01,€9.50m,West Ham United,England,Premier League,First Tier
104543,54189,2021-07-12,?,RWD Molenbeek,Belgium,Jupiler Pro League,First Tier
105470,31,2018-07-19,€62.50m,Liverpool FC,England,Premier League,First Tier
105521,398,2016-07-27,€9.45m,SS Lazio,Italy,Serie A,First Tier
105653,7160,2022-08-29,free transfer,Eyüpspor,Türkiye,1.Lig,Second Tier
105695,515,2024-07-01,?,,,,
106405,167,2016-01-09,€3.00m,FC Augsburg,Germany,Bundesliga,First Tier
106437,10217,2019-08-01,free transfer,Sarpsborg 08 FF,Norway,Eliteserien,First Tier
106872,80,2022-07-01,free transfer,VfL Bochum,Germany,Bundesliga,First Tier
106987,16,2023-07-24,€19.00m,Borussia Dortmund,Germany,Bundesliga,First Tier
107010,13,2015-07-20,€12.00m,Atlético de Madrid,Spain,LaLiga,First Tier
107544,1519,2023-07-26,?,Dundee United FC,Scotland,Scottish Championship,Second Tier
107665,2311,2023-11-03,,SK Sigma Olomouc,Czech Republic,Fortuna Liga,First Tier
107775,89,2021-07-20,€1.00m,1.FC Union Berlin,Germany,Bundesliga,First Tier
108007,450,2024-02-06,free transfer,FK Dukla Prague,Czech Republic,Fortuna Narodni liga,Second Tier
108354,873,2019-07-25,€2.80m,Crystal Palace,England,Premier League,First Tier
108390,418,2018-08-09,€35.00m,Real Madrid,Spain,LaLiga,First Tier
108725,703,2023-07-01,€17.00m,Nottingham Forest,England,Premier League,First Tier
108880,515,2024-07-01,,,,,
109217,449,2022-01-12,€4.30m,Trabzonspor,Türkiye,Süper Lig,First Tier
110292,354,2019-09-02,€400k,KV Mechelen,Belgium,Jupiler Pro League,First Tier
110686,7775,2021-07-01,free transfer,Hatayspor,Türkiye,Süper Lig,First Tier
110695,6890,2021-01-26,€1.00m,Basaksehir FK,Türkiye,Süper Lig,First Tier
110708,687,2023-08-31,free transfer,Molde FK,Norway,Eliteserien,First Tier
110724,9010,2022-07-01,free transfer,FCV Dender EH,Belgium,Challenger Pro League,Second Tier
110822,520,2021-01-19,€300k,Cercle Brugge,Belgium,Jupiler Pro League,First Tier
110864,873,2022-07-01,free transfer,Crystal Palace,England,Premier League,First Tier
110923,506,2021-06-30,End of loan,Juventus FC,Italy,Serie A,First Tier
111036,515,2024-05-21,,,,,
111038,618,2023-01-03,?,AS Saint-Étienne,France,Ligue 2,Second Tier
111051,826,2023-09-04,,RC Lens,France,Ligue 1,First Tier
111195,1237,2020-07-29,€1.00m,Brighton & Hove Albion,England,Premier League,First Tier
111196,46,2018-07-01,free transfer,Inter Milan,Italy,Serie A,First Tier
111266,80,2014-07-01,free transfer,VfL Bochum,Germany,Bundesliga,First Tier
111426,371,2022-07-01,free transfer,Celtic FC,Scotland,Scottish Premiership,First Tier
111432,2578,2019-08-30,free transfer,St. Johnstone FC,Scotland,Scottish Premiership,First Tier
111455,15,2023-07-06,€15.00m,Bayer 04 Leverkusen,Germany,Bundesliga,First Tier
111508,1244,2022-01-28,free transfer,CD Leganés,Spain,LaLiga2,Second Tier
111819,989,2022-08-07,free transfer,AFC Bournemouth,England,Premier League,First Tier
111830,515,2024-07-01,,,,,
111873,405,2020-09-16,€17.40m,Aston Villa,England,Premier League,First Tier
111961,368,2020-07-21,€21.70m,Sevilla FC,Spain,LaLiga,First Tier
112465,141,2022-07-09,€3.00m,Galatasaray,Türkiye,Süper Lig,First Tier
112515,131,2022-09-01,free transfer,FC Barcelona,Spain,LaLiga,First Tier
112822,40,2023-08-31,free transfer,FC Girondins Bordeaux,France,Ligue 2,Second Tier
112930,152,2024-02-01,free transfer,Samsunspor,Türkiye,Süper Lig,First Tier
112988,515,2024-07-01,,,,,
113707,1082,2022-07-10,free transfer,LOSC Lille,France,Ligue 1,First Tier
114422,141,2023-08-01,€250k,Galatasaray,Türkiye,Süper Lig,First Tier
115333,12321,2016-07-07,free transfer,Girona FC,Spain,LaLiga,First Tier
115763,276,2024-06-30,End of loan,Hellas Verona,Italy,Serie A,First Tier
115979,269,2020-07-01,free transfer,Holstein Kiel,Germany,2. Bundesliga,Second Tier
116088,533,2023-07-06,€3.00m,TSG 1899 Hoffenheim,Germany,Bundesliga,First Tier
116611,10484,2024-01-27,?,Kasimpasa,Türkiye,Süper Lig,First Tier
116648,631,2021-07-28,free transfer,Chelsea FC,England,Premier League,First Tier
117432,82,2024-01-31,€2.00m,VfL Wolfsburg,Germany,Bundesliga,First Tier
117469,428,2022-07-01,free transfer,Górnik Zabrze,Poland,PKO BP Ekstraklasa,First Tier
117478,2036,2017-07-01,€100k,1.FC Heidenheim 1846,Germany,Bundesliga,First Tier
117674,82,2012-01-01,,VfL Wolfsburg,Germany,Bundesliga,First Tier
117683,6112,2020-10-10,,Piast Gliwice,Poland,PKO BP Ekstraklasa,First Tier
117793,43,2020-01-24,€195k,Heart of Midlothian FC,Scotland,Scottish Premiership,First Tier
117874,11854,2024-01-03,free transfer,Junior FC,Colombia,Liga Dimayor Apertura,First Tier
118161,33,2023-07-01,€350k,FC Schalke 04,Germany,2. Bundesliga,Second Tier
118284,969,2019-07-01,€2.00m,Montpellier HSC,France,Ligue 1,First Tier
118287,114,2021-08-12,€3.00m,Besiktas JK,Türkiye,Süper Lig,First Tier
118534,29,2017-07-03,€28.50m,Everton FC,England,Premier League,First Tier
118689,12,2019-07-01,€29.50m,AS Roma,Italy,Serie A,First Tier
118847,39,2022-07-01,€1.50m,1.FSV Mainz 05,Germany,Bundesliga,First Tier
118850,515,2024-07-01,,,,,
118997,331,2022-07-02,free transfer,CA Osasuna,Spain,LaLiga,First Tier
118998,22902,2023-01-01,?,Alianza FC,Colombia,Liga Dimayor Apertura,First Tier
119031,141,2023-07-01,€2.80m,Galatasaray,Türkiye,Süper Lig,First Tier
119037,80,2022-07-01,free transfer,VfL Bochum,Germany,Bundesliga,First Tier
119103,941,2015-07-01,?,FC Viktoria Plzen,Czech Republic,Fortuna Liga,First Tier
119211,86,2022-07-15,free transfer,SV Werder Bremen,Germany,Bundesliga,First Tier
119234,39,2016-01-05,free transfer,1.FSV Mainz 05,Germany,Bundesliga,First Tier
119277,82,2016-07-01,€13.00m,VfL Wolfsburg,Germany,Bundesliga,First Tier
119296,16,2020-07-01,€25.00m,Borussia Dortmund,Germany,Bundesliga,First Tier
119333,9840,2023-07-04,€1.38m,Al-Shabab FC,Saudi Arabia,Saudi Pro League,First Tier
119472,5544,2023-07-01,free transfer,1.FC Slovacko,Czech Republic,Fortuna Liga,First Tier
119574,511,2023-07-01,free transfer,Dundee FC,Scotland,Scottish Premiership,First Tier
119862,377,2022-07-01,free transfer,FC Banik Ostrava,Czech Republic,Fortuna Liga,First Tier
120013,14680,2024-01-03,free transfer,AD Union Magdalena,Colombia,Torneo DIMAYOR I,Second Tier
120030,1322,2018-01-01,?,FK Jablonec,Czech Republic,Fortuna Liga,First Tier
120095,472,2024-02-14,,UD Las Palmas,Spain,LaLiga,First Tier
120205,60,2022-07-08,free transfer,SC Freiburg,Germany,Bundesliga,First Tier
120629,379,2022-07-01,€9.30m,West Ham United,England,Premier League,First Tier
120705,12321,2019-07-01,free transfer,Girona FC,Spain,LaLiga,First Tier
120785,31008,2023-07-01,?,Al-Riyadh SC,Saudi Arabia,Saudi Pro League,First Tier
120892,6110,2021-07-01,free transfer,Korona Kielce,Poland,PKO BP Ekstraklasa,First Tier
120970,759,2022-07-01,€50k,Slask Wroclaw,Poland,PKO BP Ekstraklasa,First Tier
120977,371,2014-05-31,End of loan,Celtic FC,Scotland,Scottish Premiership,First Tier
121387,1100,2024-03-18,€26k,SK Brann,Norway,Eliteserien,First Tier
121477,543,2023-01-22,€3.75m,Wolverhampton Wanderers,England,Premier League,First Tier
121483,13,2014-07-16,€16.00m,Atlético de Madrid,Spain,LaLiga,First Tier
121985,6195,2021-08-18,free transfer,SSC Napoli,Italy,Serie A,First Tier
122421,50532,2024-06-30,End of loan,Damac FC,Saudi Arabia,Saudi Pro League,First Tier
122797,515,2024-02-12,,,,,
122840,738,2023-07-01,free transfer,Le Havre AC,France,Ligue 1,First Tier
123275,931,2015-07-01,€4.20m,Fulham FC,England,Premier League,First Tier
123551,677,2021-08-31,?,Ipswich Town,England,Championship,Second Tier
123682,762,2020-09-07,€22.25m,Newcastle United,England,Premier League,First Tier
124080,269,2023-07-01,free transfer,Holstein Kiel,Germany,2. Bundesliga,Second Tier
124410,89,2021-07-01,free transfer,1.FC Union Berlin,Germany,Bundesliga,First Tier
124419,703,2023-09-01,€4.90m,Nottingham Forest,England,Premier League,First Tier
124422,7160,2023-07-12,free transfer,Eyüpspor,Türkiye,1.Lig,Second Tier
124502,60,2022-07-01,free transfer,SC Freiburg,Germany,Bundesliga,First Tier
124517,88,2023-08-23,free transfer,Widzew Lodz,Poland,PKO BP Ekstraklasa,First Tier
124555,430,2020-08-31,End of loan,ACF Fiorentina,Italy,Serie A,First Tier
124577,2759,2021-01-28,?,Ross County FC,Scotland,Scottish Premiership,First Tier
124628,968,2013-07-01,free transfer,KVC Westerlo,Belgium,Jupiler Pro League,First Tier
124715,7775,2023-07-03,,Hatayspor,Türkiye,Süper Lig,First Tier
124884,3911,2021-08-04,€5.00m,Stade Brestois 29,France,Ligue 1,First Tier
125103,86,2021-08-25,€4.00m,SV Werder Bremen,Germany,Bundesliga,First Tier
125561,1519,2023-07-18,free transfer,Dundee United FC,Scotland,Scottish Championship,Second Tier
125714,1148,2023-07-01,€13.00m,Brentford FC,England,Premier League,First Tier
125781,13,2023-07-01,€22.00m,Atlético de Madrid,Spain,LaLiga,First Tier
125858,141,2023-08-03,€3.70m,Galatasaray,Türkiye,Süper Lig,First Tier
126194,515,2024-01-01,,,,,
126414,46,2021-07-01,free transfer,Inter Milan,Italy,Serie A,First Tier
126540,1082,2023-07-22,free transfer,LOSC Lille,France,Ligue 1,First Tier
126552,1420,2022-06-30,End of loan,Angers SCO,France,Ligue 2,Second Tier
126557,826,2019-08-20,€400k,RC Lens,France,Ligue 1,First Tier
126634,800,2017-01-23,End of loan,Atalanta BC,Italy,Serie A,First Tier
126664,405,2022-01-13,€30.00m,Aston Villa,England,Premier League,First Tier
126665,29,2022-09-01,€4.00m,Everton FC,England,Premier League,First Tier
126710,515,2024-07-01,,,,,
126719,583,2024-06-30,End of loan,Paris Saint-Germain,France,Ligue 1,First Tier
126729,398,2015-07-01,€500k,SS Lazio,Italy,Serie A,First Tier
126737,150,2024-06-30,End of loan,Real Betis Balompié,Spain,LaLiga,First Tier
127048,150,2024-02-01,€5.00m,Real Betis Balompié,Spain,LaLiga,First Tier
127076,89,2023-01-12,?,1.FC Union Berlin,Germany,Bundesliga,First Tier
127108,367,2023-07-28,€2.50m,Rayo Vallecano,Spain,LaLiga,First Tier
127142,3911,2023-07-19,free transfer,Stade Brestois 29,France,Ligue 1,First Tier
127156,969,2019-07-02,€9.50m,Montpellier HSC,France,Ligue 1,First Tier
127181,969,2023-01-26,€2.00m,Montpellier HSC,France,Ligue 1,First Tier
127187,29,2020-09-08,€22.00m,Everton FC,England,Premier League,First Tier
127188,417,2024-01-28,free transfer,OGC Nice,France,Ligue 1,First Tier
127189,244,2023-07-01,€8.00m,Olympique Marseille,France,Ligue 1,First Tier
127202,703,2024-02-01,€8.00m,Nottingham Forest,England,Premier League,First Tier
127217,276,2018-12-14,,Hellas Verona,Italy,Serie A,First Tier
127573,39,2023-08-23,€1.00m,1.FSV Mainz 05,Germany,Bundesliga,First Tier
128223,13,2022-06-30,End of loan,Atlético de Madrid,Spain,LaLiga,First Tier
128804,6456,2017-08-21,free transfer,GKS Katowice,Poland,Fortuna 1 Liga,Second Tier
128901,1003,2023-07-01,€8.70m,Leicester City,England,Championship,Second Tier
128969,1090,2023-01-09,€500k,AZ Alkmaar,Netherlands,Eredivisie,First Tier
129444,12321,2022-07-25,free transfer,Girona FC,Spain,LaLiga,First Tier
129513,2832,2023-06-30,End of loan,Gaziantep FK,Türkiye,Süper Lig,First Tier
129586,1184,2023-07-01,?,KRC Genk,Belgium,Jupiler Pro League,First Tier
129588,1003,2022-06-30,End of loan,Leicester City,England,Championship,Second Tier
129592,157,2021-07-01,free transfer,KAA Gent,Belgium,Jupiler Pro League,First Tier
129604,18487,2023-06-30,End of loan,Al-Ahli SFC,Saudi Arabia,Saudi Pro League,First Tier
129655,62,2016-01-07,€350k,SK Slavia Prague,Czech Republic,Fortuna Liga,First Tier
129661,450,2021-02-08,?,FK Dukla Prague,Czech Republic,Fortuna Narodni liga,Second Tier
130164,29,2017-07-01,€28.50m,Everton FC,England,Premier League,First Tier
130360,1047,2023-08-25,?,Como 1907,Italy,Serie B,Second Tier
130365,5,2022-07-01,€2.65m,AC Milan,Italy,Serie A,First Tier
130394,1390,2022-07-25,€1.60m,Cagliari Calcio,Italy,Serie A,First Tier
130482,10503,2023-01-09,free transfer,Deportes Tolima,Colombia,Liga Dimayor Apertura,First Tier
131075,46,2023-07-01,€4.00m,Inter Milan,Italy,Serie A,First Tier
131096,13353,2024-12-31,End of loan,Club Tijuana,Mexico,Liga MX Apertura,First Tier
131098,9811,2024-02-02,free transfer,Deportivo Pereira,Colombia,Liga Dimayor Apertura,First Tier
131099,10090,2023-01-27,free transfer,Asociación Deportivo Pasto,Colombia,Liga Dimayor Apertura,First Tier
131658,2423,2023-07-01,free transfer,CD Santa Clara,Portugal,Liga Portugal 2,Second Tier
131740,3268,2020-10-06,free transfer,Casa Pia AC,Portugal,Liga Portugal,First Tier
131758,607,2022-07-01,€1.25m,Venezia FC,Italy,Serie B,Second Tier
131789,18487,2023-07-04,free transfer,Al-Ahli SFC,Saudi Arabia,Saudi Pro League,First Tier
131790,44006,2021-01-29,?,Bodrum FK,Türkiye,1.Lig,Second Tier
131978,1031,2023-08-09,free transfer,Luton Town,England,Premier League,First Tier
132098,27,2023-08-12,€95.00m,Bayern Munich,Germany,Bundesliga,First Tier
132207,2553,2023-07-01,free transfer,Kilmarnock FC,Scotland,Scottish Premiership,First Tier
132748,28893,2024-02-21,free transfer,Puszcza Niepolomice,Poland,PKO BP Ekstraklasa,First Tier
133179,800,2017-08-10,€16.70m,Atalanta BC,Italy,Serie A,First Tier
133628,24032,2022-09-28,,Mezőkövesd Zsóry FC,Hungary,Nemzeti Bajnokság,First Tier
133731,2036,2018-07-01,free transfer,1.FC Heidenheim 1846,Germany,Bundesliga,First Tier
133733,715,2022-07-01,free transfer,Bohemians Prague 1905,Czech Republic,Fortuna Liga,First Tier
133734,197,2020-10-05,€900k,AC Sparta Prague,Czech Republic,Fortuna Liga,First Tier
134270,762,2022-01-31,€15.00m,Newcastle United,England,Premier League,First Tier
134277,3205,2023-09-15,free transfer,Kayserispor,Türkiye,Süper Lig,First Tier
134294,379,2023-01-20,€12.00m,West Ham United,England,Premier League,First Tier
134425,631,2022-07-13,€56.20m,Chelsea FC,England,Premier League,First Tier
134491,22431,2022-07-01,free transfer,Stal Mielec,Poland,PKO BP Ekstraklasa,First Tier
134602,4294,2023-08-29,free transfer,SC Farense,Portugal,Liga Portugal,First Tier
134631,142,2023-07-05,free transfer,Real Zaragoza,Spain,LaLiga2,Second Tier
134883,1047,2022-08-09,free transfer,Como 1907,Italy,Serie B,Second Tier
135057,26069,2023-08-13,?,Al-Qadsiah FC,Saudi Arabia,Saudi First Division League,Second Tier
135217,759,2022-02-15,€200k,Slask Wroclaw,Poland,PKO BP Ekstraklasa,First Tier
135343,762,2018-07-26,€4.00m,Newcastle United,England,Premier League,First Tier
135492,150,2021-07-01,free transfer,Real Betis Balompié,Spain,LaLiga,First Tier
135617,3229,2023-07-07,€4.21m,Al-Rayyan SC,Qatar,Qatar Stars League,First Tier
136180,3209,2023-09-07,€3.00m,Pendikspor,Türkiye,Süper Lig,First Tier
136184,114,2024-01-10,free transfer,Besiktas JK,Türkiye,Süper Lig,First Tier
136185,2817,2021-05-04,?,Strømsgodset IF,Norway,Eliteserien,First Tier
136401,543,2023-01-25,€57k,Wolverhampton Wanderers,England,Premier League,First Tier
136514,1025,2022-07-01,free transfer,Bologna FC 1909,Italy,Serie A,First Tier
137313,2424,2024-01-25,?,Gil Vicente FC,Portugal,Liga Portugal,First Tier
137326,1184,2023-07-18,€1.30m,KRC Genk,Belgium,Jupiler Pro League,First Tier
137576,2282,2015-07-01,€4.25m,Club Brugge KV,Belgium,Jupiler Pro League,First Tier
137582,687,2021-08-17,free transfer,Molde FK,Norway,Eliteserien,First Tier
137616,984,2022-07-18,free transfer,West Bromwich Albion,England,Championship,Second Tier
137621,715,2023-07-01,free transfer,Bohemians Prague 1905,Czech Republic,Fortuna Liga,First Tier
138285,979,2024-01-01,free transfer,Moreirense FC,Portugal,Liga Portugal,First Tier
138335,1293,2023-01-08,free transfer,Tromsø IL,Norway,Eliteserien,First Tier
138350,88,2021-07-28,free transfer,Widzew Lodz,Poland,PKO BP Ekstraklasa,First Tier
138927,418,2013-07-01,€6.50m,Real Madrid,Spain,LaLiga,First Tier
139208,31,2018-01-01,€84.65m,Liverpool FC,England,Premier League,First Tier
139304,35,2023-07-01,€450k,FC St. Pauli,Germany,2. Bundesliga,Second Tier
139336,1075,2021-07-01,free transfer,SC Braga,Portugal,Liga Portugal,First Tier
139341,2425,2022-08-26,€200k,Rio Ave FC,Portugal,Liga Portugal,First Tier
139393,515,2024-07-01,,,,,
139395,336,2021-07-03,€5.50m,Sporting CP,Portugal,Liga Portugal,First Tier
139396,1075,2023-07-01,€6.50m,SC Braga,Portugal,Liga Portugal,First Tier
139435,237,2018-07-01,free transfer,RCD Mallorca,Spain,LaLiga,First Tier
140206,1897,2023-07-01,free transfer,FC Hradec Kralove,Czech Republic,Fortuna Liga,First Tier
140554,903,2022-08-07,?,Hibernian FC,Scotland,Scottish Premiership,First Tier
140776,9840,2023-09-04,€15.00m,Al-Shabab FC,Saudi Arabia,Saudi Pro League,First Tier
140808,157,2020-07-01,free transfer,KAA Gent,Belgium,Jupiler Pro League,First Tier
141050,583,2021-07-01,€16.00m,Paris Saint-Germain,France,Ligue 1,First Tier
141099,5544,2015-06-30,End of loan,1.FC Slovacko,Czech Republic,Fortuna Liga,First Tier
141834,27221,2023-01-25,free transfer,Al-Fateh SC,Saudi Arabia,Saudi Pro League,First Tier
142021,237,2023-08-11,€8.00m,RCD Mallorca,Spain,LaLiga,First Tier
142031,237,2023-07-01,€600k,RCD Mallorca,Spain,LaLiga,First Tier
142219,197,2022-07-01,€810k,AC Sparta Prague,Czech Republic,Fortuna Liga,First Tier
142310,703,2022-09-01,€2.60m,Nottingham Forest,England,Premier League,First Tier
142389,762,2020-07-03,free transfer,Newcastle United,England,Premier League,First Tier
143118,168,2023-07-01,€250k,Zaglebie Lubin,Poland,PKO BP Ekstraklasa,First Tier
143282,6112,2018-07-01,€275k,Piast Gliwice,Poland,PKO BP Ekstraklasa,First Tier
143424,114,2023-08-12,free transfer,Besiktas JK,Türkiye,Süper Lig,First Tier
143559,237,2022-09-01,free transfer,RCD Mallorca,Spain,LaLiga,First Tier
143798,533,2015-07-01,€3.50m,TSG 1899 Hoffenheim,Germany,Bundesliga,First Tier
143812,398,2022-08-01,free transfer,SS Lazio,Italy,Serie A,First Tier
143891,60,2024-07-01,?,SC Freiburg,Germany,Bundesliga,First Tier
143975,6456,2023-07-01,free transfer,GKS Katowice,Poland,Fortuna 1 Liga,Second Tier
144028,11,2023-01-20,€24.00m,Arsenal FC,England,Premier League,First Tier
144244,1390,2023-09-01,€2.00m,Cagliari Calcio,Italy,Serie A,First Tier
144721,168,2022-07-01,free transfer,Zaglebie Lubin,Poland,PKO BP Ekstraklasa,First Tier
145988,141,2023-07-24,free transfer,Galatasaray,Türkiye,Süper Lig,First Tier
146227,467,2022-08-08,€1.00m,NEC Nijmegen,Netherlands,Eredivisie,First Tier
146310,31,2023-08-18,€20.00m,Liverpool FC,England,Premier League,First Tier
146509,984,2018-07-28,€840k,West Bromwich Albion,England,Championship,Second Tier
146712,5689,2021-07-01,free transfer,Cracovia,Poland,PKO BP Ekstraklasa,First Tier
146714,167,2019-08-06,€7.50m,FC Augsburg,Germany,Bundesliga,First Tier
146752,2919,2023-07-01,€8.00m,AC Monza,Italy,Serie A,First Tier
146790,3837,2023-01-13,free transfer,Fredrikstad FK,Norway,Eliteserien,First Tier
146795,762,2024-05-31,End of loan,Newcastle United,England,Premier League,First Tier
147034,499,2023-01-31,?,Vitesse Arnhem,Netherlands,Eredivisie,First Tier
